date,open,high,low,close,amount,vol
20191213,27.36,27.63,27.15,27.51,3492087.6,1273079
20191216,27.68,28.12,27.42,28.0,3347640.6,1200289
20191217,28.0,28.33,27.8,28.15,4244594.4,1511500
20191218,28.25,28.53,28.03,28.17,3806407.6,1348781
20191219,28.04,28.31,27.94,28.12,2921463.6,1039937
20191220,28.25,28.7,27.8,27.81,4416254.8,1560079
20191223,27.77,27.77,27.01,27.03,2930139.6,1070500
20191224,27.34,27.5,26.89,27.2,2522769.0,929779
20191225,27.17,27.37,26.88,27.01,2412131.8,890458
20191226,27.15,29.71,26.89,28.88,13587870.4,4762971
20191227,28.4,30.86,28.32,30.64,20110604.8,6738464
20191230,30.21,30.53,29.35,30.24,9989782.4,3331385
20191231,30.11,31.8,29.86,31.46,12367958.4,4001392
20200102,32.28,34.61,30.83,31.22,15967038.4,5008773
20200103,30.62,31.09,30.21,30.23,9879075.2,3241989
20200106,29.79,30.77,29.46,30.72,7675816.8,2531579
20200107,30.66,30.85,30.02,30.47,6991189.6,2294005
20200108,30.36,31.78,30.15,30.96,10857240.8,3482873
20200109,31.1,32.49,30.67,32.39,12888721.6,4064523
20200110,32.79,33.7,32.05,33.22,13429998.4,4058409
20200113,33.01,36.54,32.01,34.8,26601489.6,7633741
20200114,34.35,35.81,33.53,34.51,15042361.6,4371341
20200115,34.09,36.16,33.94,35.52,19059304.0,5380467
20200116,35.4,38.94,32.95,34.12,20401100.8,5851579
20200117,34.19,34.58,33.13,33.85,11345988.8,3344700
20200120,34.0,35.58,33.91,34.97,12401272.8,3569863
20200121,34.99,35.6,34.56,34.96,8735267.2,2505263
20200122,34.83,34.83,33.38,33.68,9282460.0,2737475
20200123,33.75,33.88,32.82,33.88,7050952.0,2105457
20200203,33.0,33.0,30.49,30.51,7974156.8,2554947
20200204,27.46,28.46,27.46,28.0,26803860.8,9741121
20200205,27.22,28.3,27.22,27.54,15526331.2,5618012
20200206,27.57,28.01,26.97,27.87,12932800.8,4711943
20200207,27.66,29.88,27.55,29.45,14943843.2,5262307
20200210,29.0,29.32,28.46,28.99,11115960.8,3848011
20200211,28.98,28.98,28.08,28.1,7520326.4,2648103
20200212,28.0,28.47,27.75,28.31,5471022.8,1934279
20200213,28.31,28.95,27.81,28.6,8937032.0,3147108
20200214,28.45,28.45,28.02,28.06,6901972.8,2451150
20200217,28.22,28.9,28.06,28.7,7253820.0,2537939
20200218,28.76,30.23,28.66,29.89,12200210.4,4129836
20200219,29.35,29.9,28.9,29.0,9947903.2,3397422
20200220,29.07,29.65,28.91,29.6,8445342.4,2881834
20200221,29.57,30.05,29.32,29.46,8771479.2,2962835
20200224,29.5,29.57,28.79,29.19,7551173.6,2594079
20200225,28.48,28.5,26.88,28.12,10105133.6,3613116
20200226,27.64,28.45,27.59,27.92,5803870.4,2074714
20200227,27.92,28.4,27.91,28.03,4754885.6,1688300
20200228,27.11,27.58,26.33,26.33,5853908.8,2172255
20200302,26.5,27.29,26.4,27.07,3681866.8,1365830
